YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,COUNTY,ST,BIA_CODE,TRIBE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,Location 1
01/01/2008 12:00:00 AM,00612PRPCMPR681,PREPA-CAMBALACHE COMBUSTION TURBINE PLANT,PR-681 KM. 0.5,ARECIBO,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,189.5,0,0,0,0,0,0,0,0,0,0,189.5,,0.4,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,189.5,,,189.5,0,0,,,,,,0.4,189.9,0,0.38,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.4732, -66.6999)"
01/01/2008 12:00:00 AM,00612PRPCMPR681,PREPA-CAMBALACHE COMBUSTION TURBINE PLANT,PR-681 KM. 0.5,ARECIBO,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4,0,,,,,,,,,,,0,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,0,0,,,,,,0.4,0.4,0,0.38,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.4732, -66.6999)"
01/01/2008 12:00:00 AM,00613CRBGPZENOG,GE INDUSTRIAL OF PUERTO RICO LLC ARECIBO PLANT,RT. 129 KM. 41.0 ZENO GANDIA INDUSTRIAL PARK,ARECIBO,PR,,,NO,,,,,,,332813,332813,335931,35313,,,1.31E+12,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,20,0,0,0,0,0,0,0,0,0,0,20,1,,1,,360,,,,,,,,,,,,1,,,,361,,,,,,0,,,0,0,,,0,0,0,0,382,,,20,,362,,,,,,,382,0,0.91,GENERAL ELECTRIC CO (GE CO),1367960,"(18.464668, -66.74962)"
01/01/2008 12:00:00 AM,00753CRBGPELRET,GE INDUSTRIAL OF PUERTO RICO LLC,EL RETIRO INDUSTRIAL PARK CALLE B,SAN GERMAN,PR,,,NO,,,,,,,335313,335313,,,,,1.31E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,17000,0,0,0,0,0,0,0,0,0,0,0,17000,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,17000,,,17000,,,,,,,,,17000,,0.63,GENERAL ELECTRIC CO (GE CO),1367960,"(18.075983, -67.026226)"
01/01/2008 12:00:00 AM,00965SSCTBSTATE,TOTAL GUAYNABO BULK TERMINAL,STATE RD NO. 28 KM. 0..8,GUAYNABO,PR,,,NO,,,,,,,424710,424710,,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,34.75,429.8,0,0,0,0,0,0,0,0,0,0,464.55,,0,0,,,,,,,,,,,,,,,7.7,,,7.7,,,,,,0,,,0,0,,,0,0,0,0,472.25,,,464.55,,7.7,,,,,,,472.25,,,TOTAL HOLDINGS USA INC,90432527,"(18.425225, -66.106555)"
01/01/2008 12:00:00 AM,00920PRPSNMERCA,PREPA - SAN JUAN STEAM PLANT,MERCADO CENTRAL AVE ZONA PORTUARIA RD PR-28,SAN JUAN,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.3,4.8,0,0,0,0,0,0,0,0,0,5.1,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,5.1,,,5.1,,0,,,,,,,5.1,0,0.77,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.428003, -66.106833)"
01/01/2008 12:00:00 AM,00735PRPDGPR03K,PREPA-DAGUAO GAS TURBINES POWE R PLANT,PR-03 KM 583,CEIBA,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,9.9,0,0,0,0,0,0,0,0,0,0,9.9,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,9.9,,,9.9,,0,,,,,,,9.9,0,0.19,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.241, -65.6591)"
01/01/2008 12:00:00 AM,00642CNGRNROUTE,CONGAR INTERNATIONAL CORP TOBACCO THRESHING,RT  778,COMERIO,PR,,,NO,,,,,,,312229,312229,,,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,,,,,,,,,0,,1.11,ALTADIS USA,49082373,"(18.214679, -66.232945)"
01/01/2008 12:00:00 AM,00612THRMKZENOG,THERMO KING DE PUERTO RICO,517 ZONA INDUSTRIAL,ARECIBO,PR,,,NO,,,,,,,336391,336391,,,,,1.31E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,92.9,0,0,0,0,0,0,0,0,0,0,92.9,0,,0,,,,,,,,,,,,,,,,,,0,,546,,,,546,,,0,0,,,0,0,0,0,92.9,,,92.9,0,0,,,,546,,,638.9,,0.88,INGERSOLL-RAND CO,54976795,"(18.45815, -66.746457)"
01/01/2008 12:00:00 AM,00630CRWNCKM126,CROWN BEVERAGE PACKAGING,"380 CALLE FABRIL ST KM 126 PR-3, PR INDUSTRIAL PARK",CAROLINA,PR,,,NO,,,,,,,332431,332431,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,1.91,,,,,,,1.91,,,,,,0,,,0,0,,,0,0,0,0,1.91,,,,1.91,0,,,,,,,1.91,,1.1,CROWN CORK & SEAL CO (USA) INC,2282341,"(18.378283, -65.942387)"
01/01/2008 12:00:00 AM,00617BRSTLSTATE,BRISTOL-MYERS SQUIBB MANUFACTU RING CO,STATE RD # 2 KM 54.6,BARCELONETA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,3658,67,0,0,0,0,0,0,0,0,0,0,3725,,10,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,351596,0,0,0,351596,3725,,,3725,0,0,,,302141,,69918,131606,507390,220000,0.23,BRISTOL-MYERS SQUIBB CO,1288497,"(18.430132, -66.563955)"
01/01/2008 12:00:00 AM,00656DCRBNBOMAG,PREPA-SOUTH COAST POWER PLANT,PR-127 KM 15.7,GUAYANILLA,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.8,0,0,0,0,0,0,0,0,0,0,0.8,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.8,,,0.8,,0,,,,,,,0.8,0,1.03,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.0001, -66.7536)"
01/01/2008 12:00:00 AM,00683BXTRHRD122,FENWAL INTERNATIONAL INC,RD 122 KM 0.5,SAN GERMAN,PR,,,NO,,,,,,,339112,339112,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,1253,2821,0,0,0,0,0,0,0,0,0,0,4074,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,4074,,,4074,,,,,,,,,4074,,1.29,FENWAL INTERNATIONAL INC,794519020,"(18.08467, -67.031622)"
01/01/2008 12:00:00 AM,00701RCHPRSTATE,PATHEON PUERTO RICO INC,STATE RD 670 KM 2.7,MANATI,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,5,250,0,0,0,0,0,0,0,0,0,0,255,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,113210,,0,0,0,113210,255,,,255,0,0,,,,,,113210,113465,,0.49,PATHEON INC,660429210,"(18.4305, -66.4666)"
01/01/2008 12:00:00 AM,00617PFZRPHIGHW,PFIZER PHARMACEUTICALS LLC,HWY #2 KM 58.2,BARCELONETA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.04,,,0.04,,,,,,,,,0.04,,0.43,PFIZER INC,1326495,"(18.432819, -66.571055)"
01/01/2008 12:00:00 AM,00617PFZRPHIGHW,PFIZER PHARMACEUTICALS LLC,HWY #2 KM 58.2,BARCELONETA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,"N,N-DIMETHYLFORMAMIDE",68122,YES,TRI,NO,0,YES,R,Pounds,2,1,0,0,0,0,0,0,0,0,0,0,3,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,3000,3000,0,,,0,0,0,0,3,,,3,,,,3000,,,,,3003,,0.19,PFIZER INC,1326495,"(18.432819, -66.571055)"
01/01/2008 12:00:00 AM,00985CPNTS65INF,AKZO NOBEL PAINTS LLC,65TH INFANTRY AVE KM. 13.4,CAROLINA,PR,,,NO,,,,,,,325510,325510,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,,0,,23,,,,,,,,,,,,,0.1823,,,23.1823,,,,,,0,,,0,0,,,0,0,0,0,23.2023,,,0.02,,23.1823,,,3,,,,26.2023,,1,AKZO NOBEL PAINTS INC.,185492550,"(18.375115, -65.939159)"
01/01/2008 12:00:00 AM,00920PRPSNMERCA,PREPA - SAN JUAN STEAM PLANT,MERCADO CENTRAL AVE ZONA PORTUARIA RD PR-28,SAN JUAN,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,2.4,4.8,0,0,0,0,0,0,0,0,0,7.2,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,7.2,,,7.2,,0,,,,,,,7.2,0,0.77,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.428003, -66.106833)"
01/01/2008 12:00:00 AM,00950PRPPLPR165,PREPA - PALO SECO STEAM PLANT,PR-165 KM. 31.8,TOA BAJA,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0.5,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.5,,,0.5,,0,,,,,,,0.5,0,11.16,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.456057, -66.146833)"
01/01/2008 12:00:00 AM,00950PRPPLPR165,PREPA - PALO SECO STEAM PLANT,PR-165 KM. 31.8,TOA BAJA,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,60.7,0.3,0,0,0,0,0,0,0,0,0,61,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,61,,,61,,0,,,,,,,61,0,11.16,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.456057, -66.146833)"
01/01/2008 12:00:00 AM,00671KYPHRPRIDC,SCHERING-PLOUGH PRODUCTS LLC,ST #183 KM 183 PRIDCO INDL PARK,LAS PIEDRAS,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,138218,69029,0,0,0,0,0,0,0,0,0,0,207247,,5,0,,,,,,,,,,,,,,,,,,0,,,48055,,,48055,,,0,0,66530,,0,0,0,66530,207247,,,207247,,,,,,48055,,66530,321832,0,1.81,SCHERING-PLOUGH CORP,54554290,"(18.183292, -65.878497)"
01/01/2008 12:00:00 AM,00680MYGZGMALEC,MAYAGUEZ GAS TURBINES POWER PL ANT,MALECON AVE,MAYAGUEZ,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,43.4,0,0,0,0,0,0,0,0,0,0,43.4,,0.1,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,43.4,,,43.4,0,0,,,,,,0,43.4,0,0.19,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.219212, -67.159515)"
01/01/2008 12:00:00 AM,00751PRPGRPRO3K,PREPA - AGUIRRE POWER GENERATI ON COMPLEX,PR-03 KM 152.7 BO. MONTESORRIA AGUIRRE,SALINAS,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,504.2,1.6,0,0,0,0,0,0,0,0,0,505.8,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,505.8,,,505.8,,0,,,,,,,505.8,0,0.99,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(17.946363, -66.233516)"
01/01/2008 12:00:00 AM,00751PRPGRPRO3K,PREPA - AGUIRRE POWER GENERATI ON COMPLEX,PR-03 KM 152.7 BO. MONTESORRIA AGUIRRE,SALINAS,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.7,1.7,0,0,0,0,0,0,0,0,0,2.4,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,2.4,,,2.4,,0,,,,,,,2.4,0,0.99,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(17.946363, -66.233516)"
01/01/2008 12:00:00 AM,00731PRLSSFIRMD,PEERLESS OIL & CHEMICALS INC,"HWY 127, KM.17.1",PENUELAS,PR,,,NO,,,,,,,424710,424710,,,,,1.31E+12,ARSENIC,7440382,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,5,,,,,,5,,,,,,0,,,0,0,,,0,0,0,0,5,,,,1,,,,,,,,1,,,PEERLESS OIL & CHEMICALS INC,NA,"(17.988022, -66.747952)"
01/01/2008 12:00:00 AM,00705BXTRHMERCE,BAXTER HEALTHCARE OF PUERTO RICO,RD 721 KM. 0.3 MERCEDITA SERRALLEZ RD,AIBONITO,PR,,,NO,,,,,,,339112,339112,,,,,1.31E+12,DI(2-ETHYLHEXYL) PHTHALATE,117817,YES,TRI,NO,0,YES,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,250,,0,0,,,,,,,,,,,,,,,,,,0,,,138938,,264776,403714,,,0,0,,,0,0,0,0,250,,,108,,,,,89369,403714,,,493191,,1.47,BAXTER INTERNATIONAL INC,5083209,"(18.137284, -66.259279)"
01/01/2008 12:00:00 AM,00731PRLSSFIRMD,PEERLESS OIL & CHEMICALS INC,"HWY 127, KM.17.1",PENUELAS,PR,,,NO,,,,,,,424710,424710,,,,,1.31E+12,CADMIUM,7440439,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,5,,,,,,5,,,,,,0,,,0,0,,,0,0,0,0,5,,,,1,,,,,,,,1,,,PEERLESS OIL & CHEMICALS INC,NA,"(17.988022, -66.747952)"
01/01/2008 12:00:00 AM,00731PRLSSFIRMD,PEERLESS OIL & CHEMICALS INC,"HWY 127, KM.17.1",PENUELAS,PR,,,NO,,,,,,,424710,424710,,,,,1.31E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,5,,,,,,5,,,,,,0,,,0,0,,,0,0,0,0,5,,,,1,,,,,,,,1,,,PEERLESS OIL & CHEMICALS INC,NA,"(17.988022, -66.747952)"
01/01/2008 12:00:00 AM,00654PHLPSPHILI,CHEVRON PHILLIPS CHEMICAL PUERTO RICO CORE LLC,RD 710  KM 13 LAS MAREAS WARD,GUAYAMA,PR,,,NO,,,,,,,324110,324110,,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,2641,2059,5,0,0,0,0,0,0,0,0,0,4705,,0,0,,,,,,,,,,,,,,10,,,,10,,,,,,0,10,,10,0,5,,0,0,0,5,4715,,,4700,,10,,10,,,438,5,5163,0,0.22,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665,"(17.947467, -66.145443)"
01/01/2008 12:00:00 AM,00731PRLSSFIRMD,PEERLESS OIL & CHEMICALS INC,"HWY 127, KM.17.1",PENUELAS,PR,,,NO,,,,,,,424710,424710,,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,2940.4,1050.2,0,0,0,0,0,0,0,0,0,0,3990.6,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,3990.6,,,3990.6,,,,,,,,,3990.6,,0.91,PEERLESS OIL & CHEMICALS INC,NA,"(17.988022, -66.747952)"
01/01/2008 12:00:00 AM,00661SQBBMSTATE,BRISTOL MYERS SQUIBB MANUFACTU RING CO,STATE RD #3 KM 775,HUMACAO,PR,,,NO,,,,,,,325411,325411,325412,,,,1.31E+12,"1,4-DIOXANE",123911,YES,TRI,NO,0,YES,R,Pounds,108,1892,0,0,0,0,0,0,0,0,0,0,2000,,1651,0,,,,,,,,,,,0,,,,,,65784,65784,,,,,,0,,,0,0,20,,0,0,0,20,67784,,,2000,0,65784,,,,,0,1671,69455,,0.9,BRISTOL-MYERS SQUIBB CO,1288497,"(18.150007, -65.790511)"
01/01/2008 12:00:00 AM,00936SNJNCKM267,ESSROC SAN JUAN INC,KM 26.7 STATE HWY #2,DORADO,PR,,,NO,,,,,,,327310,327310,212312,,,,1.31E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,0,0,ESSROC CEMENT CORP,NA,"(18.4, -66.3065)"
01/01/2008 12:00:00 AM,00629CHLLNRD874,EATON CORP,RD 874 KM 1.1 TORRECILLA ALTA,CANOVANAS,PR,,,NO,,,,,,,335313,335313,,,,,1.31E+12,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,3790,,,,3790,,,0,0,,,0,0,0,0,0,,,,,,,,,3790,,,3790,,0.64,EATON CORP,4155818,"(18.386337, -65.920442)"
01/01/2008 12:00:00 AM,00763WRNRLCARRE,PFIZER PHARMACEUTICALS LLC,RD 689 KM 1.9,VEGA BAJA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0.95,0,0,0,0,0,0,0,0,0,0,0.95,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.95,,,0.95,,,,,,,,,0.95,,0.64,PFIZER INC,1326495,"(18.449113, -66.349336)"
01/01/2008 12:00:00 AM,00629CHLLNRD874,EATON CORP,RD 874 KM 1.1 TORRECILLA ALTA,CANOVANAS,PR,,,NO,,,,,,,335313,335313,,,,,1.31E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,6820,,,,6820,,,0,0,,,0,0,0,0,0,,,,,,,,,6820,,,6820,,0.64,EATON CORP,4155818,"(18.386337, -65.920442)"
01/01/2008 12:00:00 AM,00661SQBBMSTATE,BRISTOL MYERS SQUIBB MANUFACTU RING CO,STATE RD #3 KM 775,HUMACAO,PR,,,NO,,,,,,,325411,325411,325412,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,60,1002,0,0,0,0,0,0,0,0,0,0,1062,,3,0,,,,,,,,,,,2,,,,,,36250,36252,,,,,,0,,,0,0,28,,0,0,0,28,37314,,,1062,2,36250,,,,,130,31,37475,,0.19,BRISTOL-MYERS SQUIBB CO,1288497,"(18.150007, -65.790511)"
01/01/2008 12:00:00 AM,00747LCTTPNO9VQ,HENKEL PUERTO RICO INC,QUILICHINI AVE #9,SABANA GRANDE,PR,,,NO,,,,,,,325520,325520,,,,,1.31E+12,TOLUENE DIISOCYANATE (MIXED ISOMERS),26471625,NO,TRI,NO,0,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,0,0,HENKEL CORP,51441731,"(18.077222, -66.962222)"
01/01/2008 12:00:00 AM,00619HRRSD15CST,HARRIS PAINTS CORP,25 C ST MINILLAS INDUSTRIAL PARK,BAYAMON,PR,,,NO,,,,,,,325510,325510,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,NA,NA,"(18.3918, -66.16365)"
01/01/2008 12:00:00 AM,00608DCRBNRD3KM,IDI CARIBE INC,PR3 KM 151.8 AGUIRRE,SALINAS,PR,,,NO,,,,,,,325991,325991,,,,,1.31E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,873.6,14944.72,0,0,0,0,0,0,0,0,0,0,15818.32,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,15818.32,,,15818.32,,,,,,,,,15818.32,,0.87,NA,NA,"(17.972778, -66.231944)"
01/01/2008 12:00:00 AM,00965PCKGNAMELI,ROCKTENN PUERTO RICO INC,AMELIA INDUSTRIAL PARK RD 165 KM 1.0,GUAYNABO,PR,,,NO,,,,,,,322211,322211,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0.00299,0,0,0,0,0,0,0,0,0,0,0.00299,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.00299,,,0.00299,,,,,,,,,0.00299,,0.9,ROCK TENN CO,3289725,"(18.420833, -66.111944)"
01/01/2008 12:00:00 AM,00603HWLTTSTATE,HEWLETT-PACKARD CARIBE BV SITE,HWY 110 N KM 5.1,AGUADILLA,PR,,,NO,,,,,,,334111,334111,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,18202,,,,18202,,,0,0,,,0,0,0,0,0,,,,,,,,,18202,,,18202,,10.55,HEWLETT-PACKARD CO,9122532,"(18.486887, -67.111292)"
01/01/2008 12:00:00 AM,00965PCKGNAMELI,ROCKTENN PUERTO RICO INC,AMELIA INDUSTRIAL PARK RD 165 KM 1.0,GUAYNABO,PR,,,NO,,,,,,,322211,322211,,,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.00045,0,0,0,0,0,0,0,0,0,0,0.00045,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.00045,,,0.00045,,,,,,,,,0.00045,,0.9,ROCK TENN CO,3289725,"(18.420833, -66.111944)"
01/01/2008 12:00:00 AM,00619CRBBNLUCHE,CARIBBEAN PETROLEUM REFINING LP,30 RD #28 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,NO,,,,,,,424710,424710,324110,,,,1.31E+12,"1,2-DICHLOROETHANE",107062,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,1,CARIBBEAN PETROLEUM CORP,90013475,"(18.418463, -66.137481)"
01/01/2008 12:00:00 AM,00619CRBBNLUCHE,CARIBBEAN PETROLEUM REFINING LP,30 RD #28 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,NO,,,,,,,424710,424710,324110,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,4326,2005,2,0,0,0,0,0,0,0,0,0,6333,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,6333,,,6334,,,,,959,,107,,7400,,1,CARIBBEAN PETROLEUM CORP,90013475,"(18.418463, -66.137481)"
