"fecha","hora","delito","delitos_code","point_x","point_y","location","area_policiaca"
"2016-07-29T00:00:00.000","15:11:00","4","Agresion Agravada","18.02996024","-66.61443562","(18.02996024, -66.61443562)","Ponce"
"2016-07-29T00:00:00.000","20:55:00","6","Apropiacion Ilegal","18.05327676","-66.72108133","(18.05327676, -66.72108133)","Ponce"
"2016-07-29T00:00:00.000","0:47:00","6","Apropiacion Ilegal","18.34763547","-65.66817229","(18.34763547, -65.66817229)","Fajardo"
"2016-07-29T00:00:00.000","10:40:00","6","Apropiacion Ilegal","18.44751081","-66.03533824","(18.44751081, -66.03533824)","Carolina"
"2016-07-29T00:00:00.000","21:00:00","4","Agresion Agravada","18.47053272","-66.74589831","(18.47053272, -66.74589831)","Arecibo"
"2016-07-29T00:00:00.000","10:00:00","9","Otros",,,,"Aguadilla"
"2016-07-29T00:00:00.000","14:33:00","7","Vehiculo Hurtado","18.41087071","-66.06027774","(18.41087071, -66.06027774)","San Juan"
"2016-07-29T00:00:00.000","18:06:00","6","Apropiacion Ilegal","18.39977543","-65.99737483","(18.39977543, -65.99737483)","San Juan"
"2016-07-29T00:00:00.000","13:25:00","6","Apropiacion Ilegal","18.42869492","-66.05835231","(18.42869492, -66.05835231)","San Juan"
"2016-07-29T00:00:00.000","21:30:00","5","Escalamiento",,,,"Aguadilla"
"2016-07-29T00:00:00.000","7:11:00","7","Vehiculo Hurtado","18.36388592","-66.16088989","(18.36388592, -66.16088989)","Bayamon"
"2016-07-29T00:00:00.000","10:21:00","7","Vehiculo Hurtado","18.37085656","-66.19324411","(18.37085656, -66.19324411)","Bayamon"
"2016-07-29T00:00:00.000","11:33:00","6","Apropiacion Ilegal","18.41887837","-66.0784729","(18.41887837, -66.0784729)","San Juan"
"2016-07-29T00:00:00.000","9:59:00","6","Apropiacion Ilegal","18.44807404","-66.06168176","(18.44807404, -66.06168176)","San Juan"
"2016-07-29T00:00:00.000","22:00:00","6","Apropiacion Ilegal","18.48799168","-66.80108265","(18.48799168, -66.80108265)","Arecibo"
"2016-07-29T00:00:00.000","11:45:00","3","Robo","18.38306192","-65.96697889","(18.38306192, -65.96697889)","Carolina"
"2016-07-29T00:00:00.000","2:05:00","5","Escalamiento","18.36553298","-66.19272718","(18.36553298, -66.19272718)","Bayamon"
"2016-07-29T00:00:00.000","21:44:00","5","Escalamiento",,,,"Aguadilla"
"2016-07-29T00:00:00.000","21:35:00","9","Otros","18.26757048","-66.70128688","(18.26757048, -66.70128688)","Utuado"
"2016-07-29T00:00:00.000","8:39:00","7","Vehiculo Hurtado","18.14869398","-66.10892413","(18.14869398, -66.10892413)","Caguas"
"2016-07-29T00:00:00.000","11:00:00","5","Escalamiento","18.07294243","-66.72243678","(18.07294243, -66.72243678)","Ponce"
"2016-07-29T00:00:00.000","15:34:00","9","Otros","18.29299196","-66.88530755","(18.29299196, -66.88530755)","Utuado"
"2016-07-29T00:00:00.000","21:35:00","9","Otros","18.26760334","-66.70129318","(18.26760334, -66.70129318)","Utuado"
"2016-07-29T00:00:00.000","5:51:00","3","Robo","18.39618863","-66.15810314","(18.39618863, -66.15810314)","Bayamon"
"2016-07-29T00:00:00.000","22:11:00","6","Apropiacion Ilegal","18.0128305","-66.38383934","(18.0128305, -66.38383934)","Ponce"
"2016-07-29T00:00:00.000","18:11:00","9","Otros","18.17896113","-66.82106286","(18.17896113, -66.82106286)","Utuado"
"2016-07-29T00:00:00.000","10:30:00","5","Escalamiento","18.45747265","-67.12674307","(18.45747265, -67.12674307)","Aguadilla"
"2016-07-29T00:00:00.000","18:15:00","6","Apropiacion Ilegal","17.98782327","-66.28453416","(17.98782327, -66.28453416)","Guayama"
"2016-07-29T00:00:00.000","17:56:00","6","Apropiacion Ilegal","18.01330684","-66.6153669","(18.01330684, -66.6153669)","Ponce"
"2016-07-29T00:00:00.000","10:45:00","5","Escalamiento","18.06475017","-66.3744247","(18.06475017, -66.3744247)","Aibonito"
"2016-07-29T00:00:00.000","12:00:00","6","Apropiacion Ilegal","18.16761996","-67.11953051","(18.16761996, -67.11953051)","Mayaguez"
"2016-07-29T00:00:00.000","23:00:00","6","Apropiacion Ilegal","18.36779542","-66.96904152","(18.36779542, -66.96904152)","Aguadilla"
"2016-07-29T00:00:00.000","14:29:00","5","Escalamiento","18.44309901","-66.4336065","(18.44309901, -66.4336065)","Bayamon"
"2016-07-29T00:00:00.000","17:45:00","9","Otros","18.30505766","-67.0352103","(18.30505766, -67.0352103)","Aguadilla"
"2016-07-29T00:00:00.000","10:26:00","9","Otros","18.17850468","-66.76896285","(18.17850468, -66.76896285)","Utuado"
"2016-07-29T00:00:00.000","11:30:00","9","Otros",,,,"Carolina"
"2016-07-29T00:00:00.000","15:28:00","6","Apropiacion Ilegal","18.43559145","-66.04963588","(18.43559145, -66.04963588)","San Juan"
"2016-07-29T00:00:00.000","1:00:00","9","Otros","18.44333282","-66.00947222","(18.44333282, -66.00947222)","Carolina"
"2016-07-29T00:00:00.000","20:24:00","6","Apropiacion Ilegal","18.22294545","-66.22586704","(18.22294545, -66.22586704)","Aibonito"
"2016-07-29T00:00:00.000","20:16:00","6","Apropiacion Ilegal","18.42568512","-66.04778809","(18.42568512, -66.04778809)","San Juan"
"2016-07-29T00:00:00.000","12:15:00","9","Otros","18.39465783","-65.88851352","(18.39465783, -65.88851352)","Carolina"
"2016-07-29T00:00:00.000","5:05:00","6","Apropiacion Ilegal","18.38109723","-65.96239259","(18.38109723, -65.96239259)","Carolina"
"2016-07-29T00:00:00.000","9:21:00","5","Escalamiento","18.08775064","-66.31361304","(18.08775064, -66.31361304)","Aibonito"
"2016-07-29T00:00:00.000","8:33:00","3","Robo","18.39864508","-66.05308985","(18.39864508, -66.05308985)","San Juan"
"2016-07-29T00:00:00.000","17:20:00","9","Otros","18.43636631","-66.00923203","(18.43636631, -66.00923203)","Carolina"
"2016-07-29T00:00:00.000","8:30:00","6","Apropiacion Ilegal","17.99073166","-66.660225","(17.99073166, -66.660225)","Ponce"
"2016-07-29T00:00:00.000","21:02:00","6","Apropiacion Ilegal","18.46497007","-66.11701304","(18.46497007, -66.11701304)","San Juan"
"2016-07-29T00:00:00.000","23:00:00","6","Apropiacion Ilegal","18.4715566","-66.87568315","(18.4715566, -66.87568315)","Arecibo"
"2016-07-29T00:00:00.000","12:05:00","9","Otros",,,,"Aguadilla"
"2016-07-29T00:00:00.000","20:31:00","9","Otros","18.4707464","-67.15307694","(18.4707464, -67.15307694)","Aguadilla"
"2016-07-29T00:00:00.000","11:52:00","9","Otros","18.46703513","-67.07562836","(18.46703513, -67.07562836)","Aguadilla"
"2016-07-29T00:00:00.000","3:30:00","7","Vehiculo Hurtado","18.36614241","-65.94050318","(18.36614241, -65.94050318)","Carolina"
"2016-07-29T00:00:00.000","16:54:00","6","Apropiacion Ilegal",,,,"Fajardo"
"2016-07-29T00:00:00.000","18:15:00","9","Otros","18.42574636","-65.8805506","(18.42574636, -65.8805506)","Carolina"
"2016-07-29T00:00:00.000","18:00:00","6","Apropiacion Ilegal","18.4213092","-66.64650749","(18.4213092, -66.64650749)","Arecibo"
"2016-07-29T00:00:00.000","16:00:00","6","Apropiacion Ilegal","17.97576133","-66.06359802","(17.97576133, -66.06359802)","Guayama"
"2016-07-29T00:00:00.000","13:10:00","7","Vehiculo Hurtado","18.40179433","-66.08242819","(18.40179433, -66.08242819)","San Juan"
"2016-07-29T00:00:00.000","18:36:00","6","Apropiacion Ilegal","18.20263803","-66.05193309","(18.20263803, -66.05193309)","Caguas"
"2016-07-29T00:00:00.000","6:00:00","7","Vehiculo Hurtado","18.37536098","-65.99042566","(18.37536098, -65.99042566)","Carolina"
"2016-07-29T00:00:00.000","8:09:00","3","Robo","18.38325276","-65.95868035","(18.38325276, -65.95868035)","Carolina"
"2016-07-29T00:00:00.000","16:20:00","5","Escalamiento","18.40517989","-66.05887329","(18.40517989, -66.05887329)","San Juan"
"2016-07-29T00:00:00.000","22:40:00","7","Vehiculo Hurtado","18.24070252","-66.04011071","(18.24070252, -66.04011071)","Caguas"
"2016-07-29T00:00:00.000","5:31:00","4","Agresion Agravada",,,,"Aguadilla"
"2016-07-29T00:00:00.000","1:00:00","6","Apropiacion Ilegal","18.1128787","-66.13852368","(18.1128787, -66.13852368)","Guayama"
"2016-07-29T00:00:00.000","14:51:00","3","Robo","18.39975624","-66.04968708","(18.39975624, -66.04968708)","San Juan"
"2016-07-29T00:00:00.000","13:01:00","6","Apropiacion Ilegal","18.45513978","-66.07227057","(18.45513978, -66.07227057)","San Juan"
"2016-07-29T00:00:00.000","18:00:00","9","Otros","18.37406834","-65.90153519","(18.37406834, -65.90153519)","Carolina"
"2016-07-29T00:00:00.000","10:01:00","6","Apropiacion Ilegal","18.35025405","-65.68016544","(18.35025405, -65.68016544)","Fajardo"
"2016-07-29T00:00:00.000","15:23:00","9","Otros","18.28540717","-66.74938846","(18.28540717, -66.74938846)","Utuado"
"2016-07-29T00:00:00.000","1:22:00","5","Escalamiento","18.37537773","-65.71503007","(18.37537773, -65.71503007)","Fajardo"
"2016-07-29T00:00:00.000","21:00:00","6","Apropiacion Ilegal",,,,"Humacao"
"2016-07-29T00:00:00.000","14:30:00","9","Otros","18.3913078","-65.97503656","(18.3913078, -65.97503656)","Carolina"
"2016-07-29T00:00:00.000","0:30:00","9","Otros","18.32196076","-67.17320227","(18.32196076, -67.17320227)","Aguadilla"
"2016-07-29T00:00:00.000","7:50:00","9","Otros","18.36839553","-66.02380007","(18.36839553, -66.02380007)","Carolina"
"2016-07-29T00:00:00.000","23:00:00","4","Agresion Agravada","18.48790035","-66.78881047","(18.48790035, -66.78881047)","Arecibo"
"2016-07-29T00:00:00.000","12:00:00","9","Otros",,,,"Carolina"
"2016-07-29T00:00:00.000","0:06:00","7","Vehiculo Hurtado","18.42251094","-66.06453664","(18.42251094, -66.06453664)","San Juan"
"2016-07-29T00:00:00.000","22:53:00","5","Escalamiento","18.0401452","-66.59171841","(18.0401452, -66.59171841)","Ponce"
"2016-07-29T00:00:00.000","11:43:00","6","Apropiacion Ilegal","18.03016334","-66.54822141","(18.03016334, -66.54822141)","Ponce"
"2016-07-29T00:00:00.000","17:40:00","9","Otros",,,,"Carolina"
"2016-07-29T00:00:00.000","20:30:00","6","Apropiacion Ilegal","18.0017479","-66.01336777","(18.0017479, -66.01336777)","Guayama"
"2016-07-29T00:00:00.000","15:16:00","6","Apropiacion Ilegal","18.44133288","-66.16528582","(18.44133288, -66.16528582)","Bayamon"
"2016-07-29T00:00:00.000","2:00:00","7","Vehiculo Hurtado","18.36847237","-65.98584776","(18.36847237, -65.98584776)","Carolina"
"2016-07-29T00:00:00.000","22:33:00","6","Apropiacion Ilegal",,,,"Carolina"
"2016-07-29T00:00:00.000","16:17:00","6","Apropiacion Ilegal","18.39856381","-66.0390643","(18.39856381, -66.0390643)","San Juan"
"2016-07-29T00:00:00.000","5:25:00","6","Apropiacion Ilegal","18.4471066","-66.08030053","(18.4471066, -66.08030053)","San Juan"
"2016-07-29T00:00:00.000","9:53:00","4","Agresion Agravada","18.15571116","-65.95299715","(18.15571116, -65.95299715)","Caguas"
"2016-07-29T00:00:00.000","17:30:00","9","Otros","18.30601728","-65.90862046","(18.30601728, -65.90862046)","Carolina"
"2016-07-29T00:00:00.000","1:23:00","9","Otros","18.37000474","-67.15232983","(18.37000474, -67.15232983)","Aguadilla"
"2016-07-29T00:00:00.000","9:11:00","7","Vehiculo Hurtado","18.13842179","-66.27926097","(18.13842179, -66.27926097)","Aibonito"
"2016-07-29T00:00:00.000","6:00:00","6","Apropiacion Ilegal","17.96298371","-66.06323606","(17.96298371, -66.06323606)","Guayama"
"2016-07-29T00:00:00.000","10:56:00","7","Vehiculo Hurtado","18.4600369","-66.18860799","(18.4600369, -66.18860799)","Bayamon"
"2016-07-29T00:00:00.000","7:35:00","6","Apropiacion Ilegal","18.41294982","-66.02661073","(18.41294982, -66.02661073)","San Juan"
"2016-07-29T00:00:00.000","19:00:00","6","Apropiacion Ilegal",,,,"Humacao"
"2016-07-29T00:00:00.000","6:00:00","5","Escalamiento","18.45586704","-66.81169388","(18.45586704, -66.81169388)","Arecibo"
"2016-07-28T00:00:00.000","20:47:00","4","Agresion Agravada","18.14699674","-66.27468708","(18.14699674, -66.27468708)","Aibonito"
"2016-07-28T00:00:00.000","0:31:00","4","Agresion Agravada","18.21520548","-66.22683747","(18.21520548, -66.22683747)","Aibonito"
"2016-07-28T00:00:00.000","18:21:00","6","Apropiacion Ilegal","18.38143333","-65.96266378","(18.38143333, -65.96266378)","Carolina"
"2016-07-28T00:00:00.000","15:14:00","9","Otros","18.51286177","-67.06669657","(18.51286177, -67.06669657)","Aguadilla"
"2016-07-28T00:00:00.000","15:21:00","5","Escalamiento","18.44580994","-66.55949374","(18.44580994, -66.55949374)","Arecibo"
"2016-07-28T00:00:00.000","14:30:00","9","Otros","18.27044247","-66.63706568","(18.27044247, -66.63706568)","Utuado"
"2016-07-28T00:00:00.000","17:36:00","7","Vehiculo Hurtado","18.42725035","-66.05351096","(18.42725035, -66.05351096)","San Juan"
"2016-07-28T00:00:00.000","8:00:00","6","Apropiacion Ilegal","17.98137263","-66.44192882","(17.98137263, -66.44192882)","Ponce"
"2016-07-28T00:00:00.000","1:40:00","6","Apropiacion Ilegal","18.39292798","-65.97495516","(18.39292798, -65.97495516)","Carolina"
"2016-07-28T00:00:00.000","5:00:00","5","Escalamiento","18.36601456","-65.93244412","(18.36601456, -65.93244412)","Carolina"
"2016-07-28T00:00:00.000","21:00:00","3","Robo","18.43835677","-66.05272839","(18.43835677, -66.05272839)","San Juan"
"2016-07-28T00:00:00.000","22:38:00","7","Vehiculo Hurtado","18.37412733","-65.88457145","(18.37412733, -65.88457145)","Carolina"
"2016-07-28T00:00:00.000","15:00:00","9","Otros",,,,"Carolina"
"2016-07-28T00:00:00.000","14:45:00","6","Apropiacion Ilegal","18.37577514","-65.88338852","(18.37577514, -65.88338852)","Carolina"
"2016-07-28T00:00:00.000","11:30:00","6","Apropiacion Ilegal","18.03058727","-66.59374005","(18.03058727, -66.59374005)","Ponce"
"2016-07-28T00:00:00.000","12:45:00","9","Otros",,,,"Carolina"
"2016-07-28T00:00:00.000","18:13:00","6","Apropiacion Ilegal",,,,"Fajardo"
"2016-07-28T00:00:00.000","16:50:00","6","Apropiacion Ilegal","17.99584152","-66.62247739","(17.99584152, -66.62247739)","Ponce"
"2016-07-28T00:00:00.000","17:53:00","9","Otros","18.44306558","-66.02493262","(18.44306558, -66.02493262)","Carolina"
"2016-07-28T00:00:00.000","22:14:00","6","Apropiacion Ilegal","18.02943857","-66.79629437","(18.02943857, -66.79629437)","Ponce"
"2016-07-28T00:00:00.000","4:46:00","5","Escalamiento","18.37007621","-65.98205455","(18.37007621, -65.98205455)","Carolina"
"2016-07-28T00:00:00.000","20:47:00","4","Agresion Agravada","18.14699674","-66.27468708","(18.14699674, -66.27468708)","Aibonito"
"2016-07-28T00:00:00.000","10:41:00","6","Apropiacion Ilegal","18.1405003","-66.26085656","(18.1405003, -66.26085656)","Aibonito"
"2016-07-28T00:00:00.000","10:00:00","4","Agresion Agravada","18.03637199","-66.81868567","(18.03637199, -66.81868567)","Ponce"
"2016-07-28T00:00:00.000","18:30:00","4","Agresion Agravada","18.24728828","-67.1742284","(18.24728828, -67.1742284)","Mayaguez"
"2016-07-28T00:00:00.000","10:00:00","4","Agresion Agravada","18.48494527","-66.82307578","(18.48494527, -66.82307578)","Arecibo"
"2016-07-28T00:00:00.000","12:55:00","5","Escalamiento",,,,"Fajardo"
"2016-07-28T00:00:00.000","22:33:00","6","Apropiacion Ilegal","18.14890632","-66.16347482","(18.14890632, -66.16347482)","Caguas"
"2016-07-28T00:00:00.000","14:30:00","5","Escalamiento",,,,"Carolina"
"2016-07-28T00:00:00.000","18:56:00","6","Apropiacion Ilegal",,,,"Aguadilla"
"2016-07-28T00:00:00.000","20:00:00","6","Apropiacion Ilegal","18.22313468","-66.39038329","(18.22313468, -66.39038329)","Aibonito"
"2016-07-28T00:00:00.000","15:55:00","5","Escalamiento","18.4835245","-66.58382286","(18.4835245, -66.58382286)","Arecibo"
"2016-07-28T00:00:00.000","20:57:00","6","Apropiacion Ilegal","18.3993644","-66.01800555","(18.3993644, -66.01800555)","San Juan"
"2016-07-28T00:00:00.000","19:01:00","5","Escalamiento","18.23985582","-66.02798321","(18.23985582, -66.02798321)","Caguas"
"2016-07-28T00:00:00.000","20:47:00","1","Asesinato","18.14699674","-66.27468708","(18.14699674, -66.27468708)","Aibonito"
"2016-07-28T00:00:00.000","15:00:00","9","Otros",,,,"Utuado"
"2016-07-28T00:00:00.000","12:00:00","6","Apropiacion Ilegal","18.42750614","-66.49366311","(18.42750614, -66.49366311)","Arecibo"
"2016-07-28T00:00:00.000","12:28:00","6","Apropiacion Ilegal","18.05818152","-66.53099234","(18.05818152, -66.53099234)","Ponce"
"2016-07-28T00:00:00.000","14:08:00","5","Escalamiento","18.37206302","-66.04519103","(18.37206302, -66.04519103)","San Juan"
"2016-07-28T00:00:00.000","22:15:00","9","Otros","18.27182603","-66.7112091","(18.27182603, -66.7112091)","Utuado"
"2016-07-28T00:00:00.000","11:20:00","6","Apropiacion Ilegal","18.42191845","-65.99034563","(18.42191845, -65.99034563)","Carolina"
"2016-07-28T00:00:00.000","10:51:00","6","Apropiacion Ilegal",,,,"Fajardo"
"2016-07-28T00:00:00.000","20:41:00","6","Apropiacion Ilegal","18.38750913","-65.97356666","(18.38750913, -65.97356666)","Carolina"
"2016-07-28T00:00:00.000","3:30:00","6","Apropiacion Ilegal","18.35580339","-66.00820197","(18.35580339, -66.00820197)","Carolina"
"2016-07-28T00:00:00.000","22:25:00","7","Vehiculo Hurtado","18.45047775","-66.06156914","(18.45047775, -66.06156914)","San Juan"
"2016-07-28T00:00:00.000","18:00:00","5","Escalamiento","18.03458169","-66.66182734","(18.03458169, -66.66182734)","Ponce"
"2016-07-28T00:00:00.000","16:00:00","4","Agresion Agravada","18.43002678","-65.86625686","(18.43002678, -65.86625686)","Carolina"
"2016-07-28T00:00:00.000","10:55:00","6","Apropiacion Ilegal","18.39263049","-65.97603616","(18.39263049, -65.97603616)","Carolina"
"2016-07-28T00:00:00.000","11:21:00","9","Otros",,,,"Aguadilla"
"2016-07-28T00:00:00.000","14:50:00","3","Robo",,,,"Humacao"
"2016-07-28T00:00:00.000","10:01:00","9","Otros",,,,"Aguadilla"
"2016-07-28T00:00:00.000","10:15:00","6","Apropiacion Ilegal","18.21550412","-66.00640988","(18.21550412, -66.00640988)","Caguas"
"2016-07-28T00:00:00.000","17:45:00","6","Apropiacion Ilegal","17.97371322","-66.90749558","(17.97371322, -66.90749558)","Ponce"
"2016-07-28T00:00:00.000","7:45:00","6","Apropiacion Ilegal","18.40680184","-66.03396319","(18.40680184, -66.03396319)","San Juan"
"2016-07-28T00:00:00.000","8:38:00","7","Vehiculo Hurtado",,,,"Fajardo"
"2016-07-28T00:00:00.000","0:27:00","4","Agresion Agravada","18.18582999","-66.27294631","(18.18582999, -66.27294631)","Aibonito"
"2016-07-28T00:00:00.000","21:16:00","7","Vehiculo Hurtado","18.39641573","-66.04739456","(18.39641573, -66.04739456)","San Juan"
"2016-07-28T00:00:00.000","2:00:00","7","Vehiculo Hurtado","18.38129332","-65.7921124","(18.38129332, -65.7921124)","Fajardo"
"2016-07-28T00:00:00.000","17:53:00","9","Otros","18.38578968","-65.98370856","(18.38578968, -65.98370856)","Carolina"
"2016-07-28T00:00:00.000","23:37:00","4","Agresion Agravada","18.40992989","-66.20115506","(18.40992989, -66.20115506)","Bayamon"
"2016-07-28T00:00:00.000","22:38:00","3","Robo","18.45672973","-66.07997788","(18.45672973, -66.07997788)","San Juan"
"2016-07-28T00:00:00.000","15:52:00","6","Apropiacion Ilegal","18.25491913","-66.03723012","(18.25491913, -66.03723012)","Caguas"
"2016-07-28T00:00:00.000","20:47:00","4","Agresion Agravada","18.14699674","-66.27468708","(18.14699674, -66.27468708)","Aibonito"
"2016-07-28T00:00:00.000","14:16:00","6","Apropiacion Ilegal","18.39863217","-66.03917443","(18.39863217, -66.03917443)","San Juan"
"2016-07-28T00:00:00.000","19:40:00","6","Apropiacion Ilegal","18.48821287","-66.95234432","(18.48821287, -66.95234432)","Arecibo"
"2016-07-28T00:00:00.000","10:00:00","6","Apropiacion Ilegal","18.39104761","-65.97362174","(18.39104761, -65.97362174)","Carolina"
"2016-07-28T00:00:00.000","8:00:00","9","Otros","18.37158607","-65.94859978","(18.37158607, -65.94859978)","Carolina"
"2016-07-28T00:00:00.000","10:32:00","6","Apropiacion Ilegal","18.2858863","-66.3052194","(18.2858863, -66.3052194)","Bayamon"
"2016-07-28T00:00:00.000","13:30:00","9","Otros",,,,"Carolina"
"2016-07-28T00:00:00.000","14:57:00","6","Apropiacion Ilegal","18.39306828","-66.04307331","(18.39306828, -66.04307331)","San Juan"
"2016-07-28T00:00:00.000","8:36:00","7","Vehiculo Hurtado","18.36388592","-66.16088989","(18.36388592, -66.16088989)","Bayamon"
"2016-07-28T00:00:00.000","14:30:00","6","Apropiacion Ilegal","18.44401875","-66.02894657","(18.44401875, -66.02894657)","Carolina"
"2016-07-28T00:00:00.000","17:55:00","9","Otros","18.15159114","-66.69667711","(18.15159114, -66.69667711)","Utuado"
"2016-07-28T00:00:00.000","16:30:00","5","Escalamiento","18.39693442","-66.04949642","(18.39693442, -66.04949642)","San Juan"
"2016-07-28T00:00:00.000","16:10:00","3","Robo","18.46321405","-66.72211794","(18.46321405, -66.72211794)","Arecibo"
"2016-07-28T00:00:00.000","10:21:00","6","Apropiacion Ilegal","18.45017484","-66.30746911","(18.45017484, -66.30746911)","Bayamon"
"2016-07-28T00:00:00.000","22:04:00","6","Apropiacion Ilegal","18.37058292","-66.19140269","(18.37058292, -66.19140269)","Bayamon"
"2016-07-28T00:00:00.000","2:00:00","9","Otros","18.23015839","-66.70372508","(18.23015839, -66.70372508)","Utuado"
"2016-07-28T00:00:00.000","5:40:00","5","Escalamiento","18.4469763","-66.05293584","(18.4469763, -66.05293584)","San Juan"
"2016-07-28T00:00:00.000","12:30:00","6","Apropiacion Ilegal",,,,"Humacao"
"2016-07-28T00:00:00.000","11:42:00","6","Apropiacion Ilegal","18.1903665","-66.05732706","(18.1903665, -66.05732706)","Caguas"
"2016-07-28T00:00:00.000","3:00:00","5","Escalamiento","18.323948","-66.40810695","(18.323948, -66.40810695)","Arecibo"
"2016-07-28T00:00:00.000","18:17:00","9","Otros",,,,"Aguadilla"
"2016-07-28T00:00:00.000","14:52:00","6","Apropiacion Ilegal","18.26132041","-66.7030156","(18.26132041, -66.7030156)","Utuado"
"2016-07-28T00:00:00.000","10:25:00","6","Apropiacion Ilegal","18.01240676","-66.60194393","(18.01240676, -66.60194393)","Ponce"
"2016-07-28T00:00:00.000","16:32:00","6","Apropiacion Ilegal","18.25882736","-66.19327604","(18.25882736, -66.19327604)","Aibonito"
"2016-07-28T00:00:00.000","8:00:00","9","Otros","18.29721505","-66.59916032","(18.29721505, -66.59916032)","Utuado"
"2016-07-28T00:00:00.000","16:30:00","5","Escalamiento","18.21247391","-65.80180874","(18.21247391, -65.80180874)","Humacao"
"2016-07-28T00:00:00.000","10:00:00","5","Escalamiento","18.43319406","-65.86508874","(18.43319406, -65.86508874)","Carolina"
"2016-07-28T00:00:00.000","16:30:00","4","Agresion Agravada","18.01719902","-66.6110123","(18.01719902, -66.6110123)","Ponce"
"2016-07-28T00:00:00.000","8:33:00","5","Escalamiento","18.25652771","-66.30556666","(18.25652771, -66.30556666)","Bayamon"
"2016-07-28T00:00:00.000","23:14:00","6","Apropiacion Ilegal","18.43143512","-66.00367157","(18.43143512, -66.00367157)","Carolina"
"2016-07-28T00:00:00.000","12:23:00","5","Escalamiento","18.18122044","-65.85243592","(18.18122044, -65.85243592)","Humacao"
"2016-07-28T00:00:00.000","7:45:00","6","Apropiacion Ilegal","17.99777129","-66.64012576","(17.99777129, -66.64012576)","Ponce"
"2016-07-28T00:00:00.000","23:03:00","9","Otros","18.16276486","-66.72356964","(18.16276486, -66.72356964)","Utuado"
"2016-07-28T00:00:00.000","18:30:00","3","Robo","17.93788869","-66.95364931","(17.93788869, -66.95364931)","Ponce"
"2016-07-28T00:00:00.000","5:47:00","6","Apropiacion Ilegal","18.37660084","-66.1105284","(18.37660084, -66.1105284)","Bayamon"
"2016-07-28T00:00:00.000","18:47:00","7","Vehiculo Hurtado","18.21796691","-66.04024059","(18.21796691, -66.04024059)","Caguas"
"2016-07-28T00:00:00.000","19:30:00","6","Apropiacion Ilegal","18.37690153","-65.92430417","(18.37690153, -65.92430417)","Carolina"
"2016-07-28T00:00:00.000","23:03:00","9","Otros","18.16274089","-66.72360711","(18.16274089, -66.72360711)","Utuado"
"2016-07-28T00:00:00.000","16:58:00","9","Otros","18.45543828","-65.98363656","(18.45543828, -65.98363656)","Carolina"
"2016-07-28T00:00:00.000","11:55:00","6","Apropiacion Ilegal","18.00355103","-66.61863308","(18.00355103, -66.61863308)","Ponce"
"2016-07-28T00:00:00.000","11:01:00","9","Otros","18.24880256","-66.64089725","(18.24880256, -66.64089725)","Utuado"
"2016-07-28T00:00:00.000","8:00:00","5","Escalamiento","17.98565618","-66.11503105","(17.98565618, -66.11503105)","Guayama"
"2016-07-28T00:00:00.000","12:00:00","9","Otros","18.36707444","-65.95022683","(18.36707444, -65.95022683)","Carolina"
"2016-07-28T00:00:00.000","15:18:00","6","Apropiacion Ilegal","18.22495142","-66.06177963","(18.22495142, -66.06177963)","Caguas"
"2016-07-28T00:00:00.000","14:18:00","5","Escalamiento","18.38530777","-66.02877275","(18.38530777, -66.02877275)","San Juan"
"2016-07-28T00:00:00.000","8:46:00","5","Escalamiento","18.39450049","-66.0371544","(18.39450049, -66.0371544)","San Juan"
"2016-07-28T00:00:00.000","12:00:00","6","Apropiacion Ilegal","18.41615469","-66.09585861","(18.41615469, -66.09585861)","San Juan"
"2016-07-28T00:00:00.000","10:15:00","6","Apropiacion Ilegal","18.22016363","-66.03578143","(18.22016363, -66.03578143)","Caguas"
"2016-07-28T00:00:00.000","22:40:00","6","Apropiacion Ilegal","18.01408253","-66.38255172","(18.01408253, -66.38255172)","Ponce"
"2016-07-28T00:00:00.000","8:41:00","6","Apropiacion Ilegal","18.40828734","-66.02367993","(18.40828734, -66.02367993)","San Juan"
"2016-07-28T00:00:00.000","2:00:00","5","Escalamiento","18.43243192","-65.85336208","(18.43243192, -65.85336208)","Carolina"
"2016-07-28T00:00:00.000","6:00:00","6","Apropiacion Ilegal","18.2895681","-67.13994847","(18.2895681, -67.13994847)","Mayaguez"
"2016-07-28T00:00:00.000","23:00:00","5","Escalamiento","18.34521975","-67.2560986","(18.34521975, -67.2560986)","Aguadilla"
"2016-07-28T00:00:00.000","13:59:00","7","Vehiculo Hurtado","18.47201731","-66.72704427","(18.47201731, -66.72704427)","Arecibo"
"2016-07-28T00:00:00.000","18:30:00","7","Vehiculo Hurtado","18.38150713","-65.79251449","(18.38150713, -65.79251449)","Fajardo"
"2016-07-28T00:00:00.000","23:04:00","7","Vehiculo Hurtado","18.3937273","-65.97477676","(18.3937273, -65.97477676)","Carolina"
"2016-07-28T00:00:00.000","19:15:00","6","Apropiacion Ilegal","18.03685292","-66.85146756","(18.03685292, -66.85146756)","Ponce"
"2016-07-28T00:00:00.000","8:30:00","6","Apropiacion Ilegal","18.40627996","-65.96658514","(18.40627996, -65.96658514)","Carolina"
"2016-07-28T00:00:00.000","7:54:00","5","Escalamiento","18.4174413","-66.31481709","(18.4174413, -66.31481709)","Bayamon"
"2016-07-28T00:00:00.000","20:40:00","1","Asesinato","18.45081649","-66.54634558","(18.45081649, -66.54634558)","Arecibo"
